2.8364,1.0682,1.6385,0.0
2.7747,1.0266,1.5862,0.0
2.7457,1.0078,1.5619,0.0
2.7145,0.9882,1.5359,0.0
2.6854,0.9706,1.5119,0.0
2.6542,0.9523,1.4864,0.0
2.6542,0.9523,1.4864,0.0
2.5939,0.9191,1.4378,0.0
2.5939,0.9191,1.4378,0.0
2.5632,0.9034,1.4134,0.0
2.4959,0.8721,1.3611,0.0
2.4648,0.8591,1.3373,0.0
2.4358,0.8479,1.3155,0.0
2.4358,0.8479,1.3155,0.0
2.4046,0.8369,1.2925,0.0
2.3392,0.8176,1.2454,0.0
2.3392,0.8176,1.2454,0.0
2.2798,1.8424,1.2042,0.0
2.2798,1.8424,1.2042,0.0
2.2798,1.8424,1.2042,0.0
2.2798,1.8424,1.2042,0.0
2.192,1.7665,1.1468,0.0
2.134,1.717,1.1112,0.0
2.134,1.717,1.1112,0.0
2.0751,1.6673,1.0774,0.0
2.0751,1.6673,1.0774,0.0
2.0163,1.6184,1.0462,0.0
1.9872,1.5945,1.0317,0.0
1.9578,1.5706,1.0178,0.0
1.9288,1.5472,1.0049,0.0
1.9288,1.5472,1.0049,0.0
1.8996,1.5238,0.9926,0.0
1.8416,1.4782,0.9708,0.0
1.8416,1.4782,0.9708,0.0
1.7838,1.4337,0.9525,0.0
1.7838,1.4337,0.9525,0.0
2.6091,1.4113,0.9445,0.0
2.5406,1.3648,1.6911,0.0
2.5406,1.3648,1.6911,0.0
2.5406,1.3648,1.6911,0.0
2.4487,1.3056,1.6073,0.0
2.4487,1.3056,1.6073,0.0
2.4166,1.2858,1.5782,0.0
2.3536,1.2485,1.5216,0.0
2.3536,1.2485,1.5216,0.0
2.3536,1.2485,1.5216,0.0
2.2615,1.1979,1.4398,0.0
2.2615,1.1979,1.4398,0.0
2.2294,1.1814,1.4115,0.0
2.165,1.1505,1.3555,0.0
2.165,1.1505,1.3555,0.0
2.1037,1.1236,1.3028,0.0
2.1037,1.1236,1.3028,0.0
2.0726,1.1111,1.2764,0.0
2.0053,1.0864,1.2201,0.0
2.0053,1.0864,1.2201,0.0
1.9437,1.0672,1.1694,0.0
1.9437,1.0672,1.1694,0.0
1.9437,1.0672,1.1694,0.0
1.8512,1.0445,1.0957,0.0
1.8512,1.0445,1.0957,0.0
1.7896,1.9164,1.0482,22.5
1.7896,1.9164,1.0482,22.5
1.7586,1.8981,1.0249,22.5
1.7024,1.8531,0.9927,22.5
1.7024,1.8531,0.9927,22.5
1.6462,1.8064,0.9648,22.5
1.6462,1.8064,0.9648,22.5
1.6462,1.8064,0.9648,22.5
1.5699,1.7405,0.9343,22.5
1.5699,1.7405,0.9343,22.5
1.5454,1.7189,0.9264,22.5
2.4799,1.6759,0.9139,0.0
2.4799,1.6759,0.9139,0.0
2.4799,1.6759,0.9139,0.0
2.4062,1.6205,0.899,0.0
2.4062,1.6205,0.899,0.0
2.356,1.5851,1.3864,0.0
2.356,1.5851,1.3864,0.0
2.3025,1.5483,1.3388,0.0
2.3025,1.5483,1.3388,0.0
2.2737,1.529,1.3135,0.0
2.2737,1.529,1.3135,0.0
2.2092,1.4868,1.2572,0.0
2.1776,1.4667,1.2299,0.0
2.1484,1.4485,1.2049,0.0
2.1484,1.4485,1.2049,0.0
2.1169,1.4294,1.1782,0.0
2.0499,1.3902,1.1223,0.0
2.0499,1.3902,1.1223,0.0
1.9883,1.3562,1.0721,0.0
1.9883,1.3562,1.0721,0.0
1.9581,1.3403,1.048,0.0
1.8915,1.3071,0.9961,0.0
1.8915,1.3071,0.9961,0.0
1.83,1.2788,0.9499,0.0
1.83,1.2788,0.9499,0.0
1.7989,1.2655,0.9273,0.0
1.7347,1.2401,0.8825,0.0
1.7347,1.2401,0.8825,0.0
1.6753,1.2193,0.8435,0.0
1.6753,1.2193,0.8435,0.0
1.6454,1.2099,0.8248,0.0
1.582,1.1923,0.7878,0.0
1.582,1.1923,0.7878,0.0
1.5228,2.0382,0.7567,22.5
1.5228,2.0382,0.7567,22.5
1.4921,2.0224,0.7421,22.5
1.4921,2.0224,0.7421,22.5
1.4347,1.9781,0.7297,22.5
2.1263,1.9578,0.7266,0.0
2.0978,1.9387,1.3852,0.0
2.0978,1.9387,1.3852,0.0
2.0394,1.9072,1.3333,0.0
2.0097,1.8916,1.3071,0.0
2.0097,1.8916,1.3071,0.0
1.9777,1.8752,1.2791,0.0
1.9116,1.8427,1.2219,0.0
1.9116,1.8427,1.2219,0.0
1.8488,1.8135,1.1685,0.0
1.8488,1.8135,1.1685,0.0
1.8163,1.799,1.1412,0.0
1.7475,1.77,1.0844,22.5
1.7475,1.77,1.0844,22.5
1.6868,1.7403,1.039,22.5
1.6868,1.7403,1.039,22.5
1.6576,1.7229,1.0199,22.5
1.5992,1.6885,0.9838,22.5
1.5992,1.6885,0.9838,22.5
1.548,1.6588,0.9547,22.5
1.548,1.6588,0.9547,22.5
1.523,1.6446,0.9414,22.5
1.523,1.6446,0.9414,22.5
1.4734,1.6169,0.9167,22.5
2.3205,1.6039,0.9063,0.0
2.2974,1.5921,0.8972,0.0
2.2974,1.5921,0.8972,0.0
2.2495,1.5677,0.8809,0.0
2.225,1.5557,0.8734,0.0
2.225,1.5557,0.8734,0.0
2.1718,1.5305,0.8595,0.0
2.1448,1.5183,0.8537,0.0
2.1156,1.5056,0.8483,0.0
2.0869,1.4936,1.2384,0.0
2.0869,1.4936,1.2384,0.0
2.0256,1.4694,1.1844,0.0
1.9961,1.4586,1.1587,0.0
1.9645,1.4476,1.1313,0.0
1.935,1.4379,1.106,0.0
1.935,1.4379,1.106,0.0
1.9033,1.4281,1.079,0.0
1.8364,1.4096,1.0232,0.0
1.8364,1.4096,1.0232,0.0
1.7759,1.3956,0.9739,0.0
1.7759,1.3956,0.9739,0.0
1.7152,2.0,0.9259,22.5
1.6862,1.9824,0.9036,22.5
1.6862,1.9824,0.9036,22.5
1.6334,1.9392,0.8706,22.5
1.6334,1.9392,0.8706,22.5
1.608,1.9183,0.8557,22.5
1.5592,1.8779,0.8293,22.5
1.5592,1.8779,0.8293,22.5
2.3445,1.3227,0.8091,0.0
2.3445,1.3227,0.8091,0.0
2.3217,1.317,0.8005,0.0
2.2738,1.7929,0.7826,0.0
2.2738,1.7929,0.7826,0.0
2.2476,1.7749,0.774,0.0
2.1924,1.7377,0.7584,0.0
2.1924,1.7377,0.7584,0.0
2.1353,1.7001,0.7464,0.0
2.1353,1.7001,0.7464,0.0
2.1353,1.7001,0.7464,0.0
2.0434,1.6422,1.2568,0.0
2.0434,1.6422,1.2568,0.0
2.0121,1.6232,1.2308,0.0
1.9489,1.5861,1.1791,0.0
1.9489,1.5861,1.1791,0.0
1.8883,1.5521,1.1307,0.0
1.8883,1.5521,1.1307,0.0
1.856,1.5347,1.1054,0.0
1.7898,1.5005,1.0548,0.0
1.7898,1.5005,1.0548,0.0
1.7282,1.4708,1.0095,0.0
1.7282,1.4708,1.0095,0.0
1.6972,1.4566,0.9873,0.0
1.6311,1.4283,0.942,0.0
1.6311,1.4283,0.942,0.0
1.5695,1.4042,0.9021,0.0
1.5695,1.4042,0.9021,0.0
1.5375,1.3926,0.8825,0.0
1.5375,1.3926,0.8825,0.0
1.471,1.3708,0.8442,0.0
1.4404,1.3618,0.8278,0.0
1.4102,1.3535,0.8126,0.0
1.4102,1.3535,0.8126,0.0
1.3796,1.3458,0.798,0.0
1.3118,2.627,0.7694,22.5
1.3118,2.627,0.7694,22.5
1.2502,2.5928,0.7546,22.5
1.2502,2.5928,0.7546,22.5
1.2201,2.5738,0.7528,22.5
1.1591,2.5349,1e+20,22.5
1.1591,2.5349,1e+20,22.5
1.1327,1.2766,1e+20,22.5
1.0869,1.2628,1e+20,22.5
1.0869,1.2628,1e+20,22.5
1.0652,1.2564,1e+20,22.5
1.0249,1.2448,1e+20,22.5
1.0249,1.2448,1e+20,22.5
1.0249,1.2448,1e+20,22.5
0.9694,1.2277,1e+20,22.5
0.9694,1.2277,1e+20,22.5
0.9359,1.2163,1e+20,22.5
0.9359,1.2163,1e+20,22.5
0.9048,1.2044,1e+20,22.5
0.9048,1.2044,1e+20,22.5
0.8904,1.1983,1e+20,22.5
0.8603,1.1834,1e+20,22.5
0.8603,1.1834,1e+20,22.5
0.8361,1.1688,1e+20,22.5
0.8361,1.1688,1e+20,22.5
1.9139,1.1606,0.8246,0.0
1.9139,1.1606,0.8246,0.0
1.8785,1.1419,0.7928,0.0
1.8541,1.1322,0.7706,0.0
1.83,1.123,0.7489,0.0
1.83,1.123,0.7489,0.0
1.8039,1.1137,0.7255,0.0
1.7445,1.0946,0.6734,0.0
1.7445,1.0946,0.6734,0.0
1.6877,1.0793,0.6251,0.0
1.6877,1.0793,0.6251,0.0
1.6574,1.0725,0.6002,0.0
1.5905,2.0099,0.5475,22.5
1.5905,2.0099,0.5475,22.5
1.5375,1.9609,0.5118,22.5
1.5375,1.9609,0.5118,22.5
2.8216,1.9353,0.5,0.0
2.7724,1.8852,0.4844,0.0
2.7724,1.8852,0.4844,0.0
2.7172,1.8392,0.4632,0.0
2.7172,1.8392,0.4632,0.0
2.6878,1.8148,0.4543,0.0
2.6878,1.8148,0.4543,0.0
2.6231,1.7619,1.3413,0.0
2.5928,1.7375,1.3151,0.0
2.5632,1.7137,1.2896,0.0
2.5632,1.7137,1.2896,0.0
2.503,1.6662,1.2386,0.0
2.4742,1.6437,1.2144,0.0
2.4432,1.6198,1.1888,0.0
2.3839,1.5748,1.1405,0.0
2.3839,1.5748,1.1405,0.0
2.3244,1.5307,1.0933,0.0
2.3244,1.5307,1.0933,0.0
2.2944,1.509,1.07,0.0
2.2298,1.4631,1.0212,0.0
2.2298,1.4631,1.0212,0.0
2.1703,1.4223,0.9782,0.0
2.1703,1.4223,0.9782,0.0
2.1393,1.4016,0.9566,0.0
2.0801,1.3634,0.917,0.0
2.0801,1.3634,0.917,0.0
2.0801,1.3634,0.917,0.0
1.9897,1.3083,0.8614,0.0
1.9897,1.3083,0.8614,0.0
1.9589,1.2905,0.8441,0.0
1.9589,1.2905,0.8441,0.0
1.8962,1.2561,0.8116,0.0
1.8671,1.2409,0.7979,0.0
1.8385,1.2266,0.7853,0.0
1.8385,1.2266,0.7853,0.0
1.8093,1.2126,0.7736,0.0
1.7457,1.1841,0.7517,0.0
1.7457,1.1841,0.7517,0.0
1.7152,1.1717,0.7432,0.0
1.6526,1.1484,1e+20,0.0
1.6526,1.1484,1e+20,0.0
2.9277,1.1304,1.596,0.0
2.9277,1.1304,1.596,0.0
2.8969,1.1224,1.5674,0.0
2.8309,1.9933,1.5062,0.0
2.8309,1.9933,1.5062,0.0
2.7701,1.9433,1.4503,0.0
2.7701,1.9433,1.4503,0.0
2.7385,1.9176,1.4215,0.0
2.6741,1.8658,1.3631,0.0
2.6741,1.8658,1.3631,0.0
2.6139,1.8181,1.3091,0.0
2.6139,1.8181,1.3091,0.0
2.5836,1.7944,1.2822,0.0
2.5836,1.7944,1.2822,0.0
2.5175,1.7434,1.224,0.0
2.4862,1.7197,1.1968,0.0
2.4572,1.6979,1.1718,0.0
2.4572,1.6979,1.1718,0.0
2.4258,1.6746,1.145,0.0
2.3587,1.6259,1.0887,0.0
2.3587,1.6259,1.0887,0.0
2.2985,1.5833,1.0393,0.0
2.2681,1.5622,1.0148,0.0
2.2681,1.5622,1.0148,0.0
2.2371,1.5412,0.9903,0.0
2.1716,1.4978,0.9399,0.0
2.1716,1.4978,0.9399,0.0
2.141,1.4781,0.917,0.0
2.0764,1.4379,0.8706,0.0
2.0764,1.4379,0.8706,0.0
2.0166,1.4025,0.83,0.0
2.0166,1.4025,0.83,0.0
1.9855,1.3848,0.81,0.0
1.9215,1.35,0.7714,0.0
1.9215,1.35,0.7714,0.0
1.9215,1.35,0.7714,0.0
1.8329,1.3058,0.7245,0.0
1.8329,1.3058,0.7245,0.0
1.7741,1.2793,0.6984,0.0
1.7741,1.2793,0.6984,0.0
1.7437,1.2665,0.6867,0.0
1.6862,1.2441,0.6681,0.0
1.6862,1.2441,0.6681,0.0
1.6282,1.2241,0.6546,0.0
1.6282,1.2241,0.6546,0.0
1.5991,1.2152,1e+20,0.0
1.5362,1.1982,1e+20,0.0
1.5362,1.1982,1e+20,0.0
1.4787,2.0432,1e+20,22.5
1.4787,2.0432,1e+20,22.5
1.4489,2.0177,1e+20,22.5
2.7325,1.9605,1.4005,0.0
2.7325,1.9605,1.4005,0.0
2.6809,1.9106,1.3559,0.0
2.6809,1.9106,1.3559,0.0
2.6509,1.8849,1.3293,0.0
2.5866,1.83,1.2728,0.0
2.5866,1.83,1.2728,0.0
2.527,1.7798,1.2213,0.0
2.527,1.7798,1.2213,0.0
2.4961,1.754,1.195,0.0
2.4961,1.754,1.195,0.0
2.4334,1.7024,1.1425,0.0
2.4334,1.7024,1.1425,0.0
2.4032,1.6778,1.1176,0.0
2.3375,1.6251,1.0648,0.0
2.3375,1.6251,1.0648,0.0
2.2785,1.5787,1.0188,0.0
2.2785,1.5787,1.0188,0.0
2.2479,1.5551,0.9957,0.0
2.1825,1.5055,0.9478,0.0
2.1825,1.5055,0.9478,0.0
2.1527,1.4833,0.9269,0.0
2.0889,1.437,0.8841,0.0
2.0889,1.437,0.8841,0.0
2.0308,1.3962,0.8479,0.0
2.0308,1.3962,0.8479,0.0
2.0006,1.3756,0.8303,0.0
2.0006,1.3756,0.8303,0.0
2.5235,1.3348,0.7972,0.0
2.4923,1.3165,0.7831,0.0
2.4616,1.2989,0.7703,0.0
2.4616,1.2989,0.7703,0.0
2.4304,1.2816,0.7583,0.0
2.3611,1.245,0.7357,0.0
2.3611,1.245,0.7357,0.0
2.2986,1.2144,0.7206,0.0
2.2986,1.2144,0.7206,0.0
2.2662,1.1996,1.7048,0.0
2.1969,1.1702,1.6429,0.0
2.1969,1.1702,1.6429,0.0
2.1349,1.1468,1.588,0.0
2.1349,1.1468,1.588,0.0
2.1349,1.1468,1.588,0.0
2.0428,1.1177,1.5076,0.0
2.0428,1.1177,1.5076,0.0
1.9808,1.1019,1.4542,0.0
1.9808,1.1019,1.4542,0.0
1.9486,1.0951,1.4268,0.0
1.8824,1.9592,1.3709,22.5
1.8824,1.9592,1.3709,22.5
1.8507,1.9451,1.3446,22.5
1.7925,1.9048,1.3059,22.5
1.7925,1.9048,1.3059,22.5
1.7459,1.8687,1.2788,22.5
1.7459,1.8687,1.2788,22.5
1.7244,1.8503,1.2679,22.5
1.6839,1.8119,1.2509,22.5
1.6839,1.8119,1.2509,22.5
1.6512,1.7763,1.2411,22.5
1.6512,1.7763,1.2411,22.5
1.6359,1.7577,1.2382,22.5
2.3719,1.716,1.2361,0.0
2.3719,1.716,1.2361,0.0
2.3719,1.716,1.2361,0.0
2.3014,1.6609,1.219,0.0
2.3014,1.6609,1.219,0.0
2.2476,1.6274,1.2012,0.0
2.2476,1.6274,1.2012,0.0
2.2187,1.6098,1.1926,0.0
2.1564,1.5731,1.1763,0.0
2.1564,1.5731,1.1763,0.0
2.0957,1.539,1.1635,0.0
2.0957,1.539,1.1635,0.0
2.0642,1.522,1.342,0.0
2.0642,1.522,1.342,0.0
1.9982,1.4879,1.2873,0.0
1.9662,1.4721,1.2612,0.0
1.9363,1.458,1.2371,0.0
1.9042,1.4433,1.2114,0.0
1.838,1.4149,1.1597,0.0
1.838,1.4149,1.1597,0.0
1.7765,1.3909,1.1132,0.0
1.7765,1.3909,1.1132,0.0
1.7455,1.3798,1.0903,0.0
1.7455,1.3798,1.0903,0.0
1.6799,1.3583,1.0433,0.0
1.6482,1.3489,1.0214,0.0
1.6187,1.3409,1.0015,0.0
1.6187,1.3409,1.0015,0.0
1.5867,1.3329,0.9805,0.0
1.5203,2.0417,0.9391,22.5
1.5203,2.0417,0.9391,22.5
1.4627,2.001,0.9109,22.5
1.4391,1.9792,0.9042,22.5
1.4162,1.9563,0.8997,22.5
2.2564,1.9344,0.8976,0.0
2.2564,1.9344,0.8976,0.0
2.2323,1.2509,0.8976,0.0
2.1785,1.8771,0.8831,0.0
2.1785,1.8771,0.8831,0.0
2.1492,1.8587,0.8766,0.0
2.0902,1.8228,1.2489,0.0
2.0902,1.8228,1.2489,0.0
2.0284,1.7864,1.1946,0.0
2.0284,1.7864,1.1946,0.0
1.9964,1.7682,1.1668,0.0
1.9284,1.7308,1.1085,0.0
1.9284,1.7308,1.1085,0.0
1.8671,1.6987,1.0571,0.0
1.8671,1.6987,1.0571,0.0
1.8363,1.6832,1.0316,0.0
1.7706,1.6517,0.9785,0.0
1.7706,1.6517,0.9785,0.0
1.7096,1.6243,0.9307,0.0
1.7096,1.6243,0.9307,0.0
1.6778,1.6108,0.9065,0.0
1.6119,1.5846,0.858,0.0
1.6119,1.5846,0.858,0.0
1.5515,1.5626,0.8159,22.5
1.5515,1.5626,0.8159,22.5
1.521,1.5524,0.7955,22.5
1.4666,1.5169,0.7728,22.5
1.4666,1.5169,0.7728,22.5
2.741,1.4828,0.7621,0.0
2.741,1.4828,0.7621,0.0
2.7135,1.4648,0.7601,0.0
2.6549,1.443,0.741,0.0
2.6549,1.443,0.741,0.0
2.5976,1.4238,0.7267,0.0
2.5976,1.4238,0.7267,0.0
2.567,1.4144,0.7209,0.0
2.5004,1.3962,1.2095,0.0
2.5004,1.3962,1.2095,0.0
2.4682,1.3885,1.1811,0.0
2.4682,1.3885,1.1811,0.0
2.4056,1.9113,1.1263,0.0
2.3751,1.8912,1.1001,0.0
2.3751,1.8912,1.1001,0.0
2.3125,1.8507,1.047,0.0
2.3125,1.8507,1.047,0.0
2.2202,1.7934,0.9709,0.0
2.2202,1.7934,0.9709,0.0
2.1597,1.7576,0.9231,0.0
2.1597,1.7576,0.9231,0.0
2.0996,1.7234,0.8771,0.0
2.0996,1.7234,0.8771,0.0
2.0694,1.7069,0.8548,0.0
2.0026,1.6717,0.8076,0.0
2.0026,1.6717,0.8076,0.0
1.9424,1.6417,0.7678,0.0
1.9424,1.6417,0.7678,0.0
1.9424,1.6417,0.7678,0.0
1.8519,1.6002,0.7142,0.0
1.8519,1.6002,0.7142,0.0
1.8217,1.5873,0.6982,0.0
1.7872,1.5732,0.6812,0.0
1.7872,1.5732,0.6812,0.0
1.7571,1.5615,0.6677,0.0
1.6905,1.5375,0.6422,0.0
1.6905,1.5375,0.6422,0.0
1.6326,1.519,0.6257,0.0
1.6326,1.519,0.6257,0.0
1.6035,1.5105,0.6196,0.0
1.5394,1.4938,1.874,-22.5
1.5394,1.4938,1.874,-22.5
2.4898,1.4853,1.8325,0.0
2.4898,1.4853,1.8325,0.0
2.4604,1.4615,1.8103,0.0
2.3919,1.4007,1.768,0.0
2.3919,1.4007,1.768,0.0
2.3598,1.3725,1.7488,0.0
2.3598,1.3725,1.7488,0.0
2.2905,1.3121,1.7085,0.0
2.2905,1.3121,1.7085,0.0
2.1933,1.2292,1.6554,0.0
2.1933,1.2292,1.6554,0.0
2.1306,1.1768,1.6233,0.0
2.1306,1.1768,1.6233,0.0
2.0991,1.1508,1.6078,0.0
2.0991,1.1508,1.6078,0.0
2.0306,1.0956,1.5759,0.0
1.9677,1.0461,1.5487,0.0
1.9677,1.0461,1.5487,0.0
1.9366,1.0223,1.536,0.0
1.8694,0.9721,1.5105,0.0
1.8694,0.9721,1.5105,0.0
1.8363,0.9482,1.4989,0.0
1.7702,0.9023,1.4777,0.0
1.7702,0.9023,1.4777,0.0
1.709,0.8621,1.4605,0.0
1.709,0.8621,1.4605,0.0
1.6782,0.8429,1.4527,0.0
1.6782,0.8429,1.4527,0.0
1.6111,0.8035,1.438,0.0
1.5794,0.7863,1.4321,0.0
1.5498,0.771,2.1622,-22.5
1.5498,0.771,2.1622,-22.5
1.518,0.7556,2.1432,-22.5
1.4536,0.7416,2.0946,-22.5
1.4536,0.7416,2.0946,-22.5
1.4021,0.736,1.3842,0.0
1.4021,0.736,1.3842,0.0
1.3779,4.3728,1.3762,22.5
1.3166,4.3177,1.9952,0.0
1.3166,4.3177,1.9952,0.0
1.261,4.2646,1.9655,0.0
1.261,4.2646,1.9655,0.0
1.2309,4.2374,1.9471,0.0
1.164,4.1768,1.9073,0.0
1.164,4.1768,1.9073,0.0
1.1325,4.1482,1.8891,0.0
1.1325,4.1482,1.8891,0.0
1.0652,4.0876,1.8515,0.0
1.0332,4.0588,1.8341,0.0
1.0035,4.0321,1.8184,0.0
1.0035,4.0321,1.8184,0.0
0.9714,4.0032,1.8018,0.0
0.9032,3.942,1.7679,0.0
0.9032,3.942,1.7679,0.0
0.8718,3.914,1.7531,0.0
0.8032,3.8527,1.722,0.0
0.8032,3.8527,1.722,0.0
0.8032,3.8527,1.722,0.0
0.7082,3.7678,1.6827,0.0
0.7082,3.7678,1.6827,0.0
0.6774,3.7404,1.671,0.0
0.6175,3.687,1.6495,0.0
0.6175,3.687,1.6495,0.0
0.557,3.6329,1.6298,0.0
0.557,3.6329,1.6298,0.0
0.5258,3.605,1.6204,0.0
0.4673,3.5523,1.6044,0.0
0.4673,3.5523,1.6044,0.0
0.4377,3.5255,1.597,0.0
0.3759,3.4689,1.5833,0.0
0.3759,3.4689,1.5833,0.0
0.3759,3.4689,1.5833,0.0
0.2908,3.388,2.1776,0.0
0.2908,3.388,2.1776,0.0
0.2395,3.3354,2.1406,0.0
0.2395,3.3354,2.1406,0.0
0.1953,3.2832,2.105,0.0
0.1953,3.2832,2.105,0.0
0.1774,3.257,2.0874,0.0
1.1448,0.1549,2.0516,-22.5
1.1448,0.1549,2.0516,-22.5
1.0832,3.1556,2.0142,0.0
1.0832,3.1556,2.0142,0.0
1.054,1.954,1.9937,0.0
1.054,1.954,1.9937,0.0
0.9871,1.8915,1.9575,0.0
0.9557,1.8622,1.9411,0.0
0.9263,1.8349,1.926,0.0
0.9263,1.8349,1.926,0.0
0.8946,1.8054,1.9102,0.0
0.8275,1.7433,1.878,0.0
0.8275,1.7433,1.878,0.0
0.7949,1.7132,1.863,0.0
0.7281,1.6517,1.8337,0.0
0.7281,1.6517,1.8337,0.0
0.6671,1.5958,1.8087,0.0
0.6671,1.5958,1.8087,0.0
0.6365,1.5679,1.7968,0.0
0.571,1.5081,1.7728,0.0
0.571,1.5081,1.7728,0.0
0.571,1.5081,1.7728,0.0
0.4811,1.4262,1.7433,0.0
0.4811,1.4262,1.7433,0.0
0.4515,1.3991,1.7345,0.0
0.3917,1.3441,1.7181,0.0
0.3917,1.3441,1.7181,0.0
0.3375,1.2934,1.7048,0.0
0.3375,1.2934,1.7048,0.0
0.3112,1.2681,1.6989,0.0
0.2809,1.2382,1.7956,0.0
0.2809,1.2382,1.7956,0.0
2.7016,1.1896,0.2352,0.0
2.672,1.1665,0.2159,0.0
2.6404,1.1422,0.1982,0.0
2.6108,1.1197,0.1851,0.0
2.6108,1.1197,0.1851,0.0
2.579,1.096,0.1757,0.0
2.5124,1.0477,1.6363,0.0
2.5124,1.0477,1.6363,0.0
2.4499,1.0044,1.6003,0.0
2.4499,1.0044,1.6003,0.0
2.4192,0.9839,1.5832,0.0
2.3513,0.9405,1.5469,0.0
2.3513,0.9405,1.5469,0.0
2.3189,0.9209,1.5303,0.0
2.2518,0.8828,1.4978,0.0
2.2518,0.8828,1.4978,0.0
2.1911,0.8515,1.4704,0.0
2.1911,0.8515,1.4704,0.0
2.1604,0.8369,1.4573,0.0
2.099,0.8106,1.4328,0.0
2.099,0.8106,1.4328,0.0
2.099,0.8106,1.4328,0.0
2.005,0.7781,1.3998,0.0
2.005,0.7781,1.3998,0.0
1.9429,0.7625,1.3811,0.0
1.9429,0.7625,1.3811,0.0
1.9107,2.1442,1.3725,22.5
1.8452,2.1227,1.3572,22.5
1.8452,2.1227,1.3572,22.5
1.7849,2.0889,1.5341,22.5
1.7849,2.0889,1.5341,22.5
1.7559,2.0708,1.5203,22.5
1.6992,2.0318,1.4985,22.5
