1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0505,5.5705,1e+20,5.7404,1e+20,5.0618,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0498,5.5699,1e+20,5.7398,1e+20,5.0615,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0498,5.5699,1e+20,5.7398,1e+20,5.0615,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0498,5.5699,1e+20,5.7398,1e+20,5.0615,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0494,5.5695,1e+20,5.7395,1e+20,5.0613,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0487,5.5689,1e+20,5.7389,1e+20,5.0609,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0487,5.5689,1e+20,5.7389,1e+20,5.0609,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0483,5.5684,1e+20,5.7385,1e+20,5.0607,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0484,5.5685,1e+20,5.7386,1e+20,5.0608,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0484,5.5685,1e+20,5.7386,1e+20,5.0608,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0484,5.5685,1e+20,5.7386,1e+20,5.0608,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0479,5.5681,1e+20,5.7383,1e+20,5.0605,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1631,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0474,5.5676,1e+20,5.7378,1e+20,5.0603,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1626,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0474,5.5676,1e+20,5.7378,1e+20,5.0603,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1626,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0469,5.5671,1e+20,5.7374,1e+20,5.06,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.162,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0463,5.5665,1e+20,5.7369,1e+20,5.0598,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1614,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0463,5.5665,1e+20,5.7369,1e+20,5.0598,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1614,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0463,5.5665,1e+20,5.7369,1e+20,5.0598,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1614,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0451,5.5654,1e+20,5.7359,1e+20,5.0592,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1601,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0451,5.5654,1e+20,5.7359,1e+20,5.0592,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1601,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0451,5.5654,1e+20,5.7359,1e+20,5.0592,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1601,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0445,5.5649,1e+20,5.7355,1e+20,5.0589,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1596,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0439,5.5643,1e+20,5.735,1e+20,5.0586,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1589,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0439,5.5643,1e+20,5.735,1e+20,5.0586,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1589,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0439,5.5643,1e+20,5.735,1e+20,5.0586,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1589,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0435,5.5639,1e+20,5.7347,1e+20,5.0584,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1585,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0435,5.5639,1e+20,5.7347,1e+20,5.0584,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1585,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0435,5.5639,1e+20,5.7347,1e+20,5.0584,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1585,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0435,5.5639,1e+20,5.7347,1e+20,5.0584,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1585,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0423,5.5627,1e+20,5.7336,1e+20,5.0578,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1572,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0418,5.5622,1e+20,5.7332,1e+20,5.0576,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1567,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0418,5.5622,1e+20,5.7332,1e+20,5.0576,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1567,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0418,5.5622,1e+20,5.7332,1e+20,5.0576,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1567,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0414,5.5619,1e+20,5.7329,1e+20,5.0574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1563,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0414,5.5619,1e+20,5.7329,1e+20,5.0574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1563,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0414,5.5619,1e+20,5.7329,1e+20,5.0574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1563,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0408,5.5614,1e+20,5.7324,1e+20,5.0571,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1557,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0402,5.5608,1e+20,5.7319,1e+20,5.0568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1551,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0402,5.5608,1e+20,5.7319,1e+20,5.0568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1551,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0402,5.5608,1e+20,5.7319,1e+20,5.0568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1551,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0402,5.5608,1e+20,5.7319,1e+20,5.0568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1551,1e+20,1e+20,20
1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0388,5.5594,1e+20,5.7307,1e+20,5.0562,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1536,1e+20,1e+20,20
7.1575,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0385,5.5592,1e+20,5.7305,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1533,1e+20,1e+20,20
7.1575,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0385,5.5592,1e+20,5.7305,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1533,1e+20,1e+20,20
7.1575,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0385,5.5592,1e+20,5.7305,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1533,1e+20,1e+20,20
7.1572,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0382,5.5589,1e+20,5.7303,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.153,1e+20,1e+20,20
7.1568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0379,5.5586,1e+20,5.73,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1527,1e+20,1e+20,20
7.1568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0379,5.5586,1e+20,5.73,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1527,1e+20,1e+20,20
7.1568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0379,5.5586,1e+20,5.73,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1527,1e+20,1e+20,20
7.1566,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0377,5.5584,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1524,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1523,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1523,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1523,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1523,1e+20,1e+20,20
7.1563,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0374,5.5581,1e+20,5.7296,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1522,1e+20,1e+20,20
7.1563,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0374,5.5581,1e+20,5.7296,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1522,1e+20,1e+20,20
7.1563,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0374,5.5581,1e+20,5.7296,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1522,1e+20,1e+20,20
7.1562,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0373,5.5581,1e+20,5.7296,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1521,1e+20,1e+20,20
7.1562,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0373,5.558,1e+20,5.7295,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1521,1e+20,1e+20,20
7.1562,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0373,5.558,1e+20,5.7295,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1521,1e+20,1e+20,20
7.1562,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0373,5.558,1e+20,5.7295,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1521,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1524,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1524,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1524,1e+20,1e+20,20
7.1565,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0376,5.5583,1e+20,5.7298,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1524,1e+20,1e+20,20
7.1564,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0375,5.5582,1e+20,5.7297,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1523,1e+20,1e+20,20
7.157,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.038,5.5587,1e+20,5.7301,1e+20,5.0558,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1528,1e+20,1e+20,20
7.157,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.038,5.5587,1e+20,5.7301,1e+20,5.0558,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1528,1e+20,1e+20,20
7.157,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.038,5.5587,1e+20,5.7302,1e+20,5.0558,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1528,1e+20,1e+20,20
7.157,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.038,5.5587,1e+20,5.7302,1e+20,5.0558,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1528,1e+20,1e+20,20
7.1571,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0381,5.5588,1e+20,5.7302,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1529,1e+20,1e+20,20
7.1571,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0381,5.5588,1e+20,5.7302,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1529,1e+20,1e+20,20
7.1572,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0382,5.5589,1e+20,5.7303,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.153,1e+20,1e+20,20
7.1568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0379,5.5585,1e+20,5.73,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1526,1e+20,1e+20,20
7.1568,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0379,5.5585,1e+20,5.73,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1526,1e+20,1e+20,20
7.1569,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0379,5.5586,1e+20,5.7301,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1527,1e+20,1e+20,20
7.1574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0383,5.559,1e+20,5.7304,1e+20,5.056,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1531,1e+20,1e+20,20
7.1574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0383,5.559,1e+20,5.7304,1e+20,5.056,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1531,1e+20,1e+20,20
7.1574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0383,5.559,1e+20,5.7304,1e+20,5.056,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1531,1e+20,1e+20,20
7.157,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0381,5.5587,1e+20,5.7302,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1529,1e+20,1e+20,20
7.1575,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0385,5.5592,1e+20,5.7305,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1533,1e+20,1e+20,20
7.1575,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0385,5.5592,1e+20,5.7305,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1533,1e+20,1e+20,20
7.1576,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0386,5.5592,1e+20,5.7306,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1534,1e+20,1e+20,20
7.1576,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0386,5.5592,1e+20,5.7306,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1534,1e+20,1e+20,20
7.1577,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0386,5.5593,1e+20,5.7306,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1534,1e+20,1e+20,20
7.1577,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0386,5.5593,1e+20,5.7306,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1534,1e+20,1e+20,20
7.1577,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0386,5.5593,1e+20,5.7306,1e+20,5.0561,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1534,1e+20,1e+20,20
7.1573,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0383,5.5589,1e+20,5.7303,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.153,1e+20,1e+20,20
7.1573,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0383,5.5589,1e+20,5.7303,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.153,1e+20,1e+20,20
7.1573,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0383,5.5589,1e+20,5.7303,1e+20,5.0559,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.153,1e+20,1e+20,20
7.1578,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0387,5.5594,1e+20,5.7307,1e+20,5.0562,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1535,1e+20,1e+20,20
7.1574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0384,5.559,1e+20,5.7304,1e+20,5.056,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1532,1e+20,1e+20,20
7.1574,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,11.0384,5.559,1e+20,5.7304,1e+20,5.056,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,6.1532,1e+20,1e+20,20
